landmark,pp1,ss1,pp2,ss2,frame
DISTANCE,0.43,-,Eh0,0_,2877
TIME,01:26,,0.125,0126,2877
CALORIES,10,,10,10,2877
SPEED,2.1.2,-,21.2,212,2878
WATTS,214,211,1-,211,2878
CADENCE,57,_1,65,57,2878
DISTANCE,EHD,-,,0_,2878
TIME,01:26,-,0726,0126,2878
CALORIES,10,,10,10,2878
SPEED,21.2,-,21.2,212,2879
WATTS,15,,1-,21_,2879
CADENCE,57,_,57,51,2879
DISTANCE,EHD,-,EHD,04_,2879
TIME,01:26,-,0.126,0126,2879
CALORIES,10,,10,10,2879
SPEED,21.2,-,21.2,2121,2880
WATTS,314,211,,21_,2880
CADENCE,57,11,.5,57,2880
DISTANCE,0.43,-,EhD,04_,2880
TIME,07:26,-,521.0,0126,2880
CALORIES,10,,10,10,2880
SPEED,2.1.2,-,21.2,212,2881
WATTS,374,211,1-,211,2881
CADENCE,57,_1,57,57,2881
DISTANCE,0.43,-,660,0_,2881
TIME,01:26,-,0.126,0126,2881
CALORIES,10,,10,10,2881
SPEED,2.1.2,-,21.2,212,2882
WATTS,15,,,21_,2882
CADENCE,57,1_,65,57,2882
DISTANCE,0.43,-,E6D,0_,2882
TIME,0.1:26,-,0.126,0126,2882
CALORIES,10,,10,10,2882
SPEED,2.1.2,-,21.2,212,2883
WATTS,,,,21_,2883
CADENCE,57,_,57,57,2883
DISTANCE,EHD,-,E60,04_,2883
TIME,0.1:26,-,01.26,0126,2883
CALORIES,10,,10,10,2883
SPEED,21.2,-,21.2,212,2884
WATTS,374,211,1-,21_,2884
CADENCE,5,_1,57,57,2884
DISTANCE,0.43,-,EH0,04_,2884
TIME,01:26,-,01.25,0126,2884
CALORIES,10,,10,10,2884
SPEED,212,-,21.2,212,2885
WATTS,15,,,21_,2885
CADENCE,57,1,57,57,2885
DISTANCE,0.43,-,E6'D,0_,2885
TIME,01:26,-,01.26,0126,2885
CALORIES,10,,10,10,2885
SPEED,21.2,-,21.2,212,2886
WATTS,,,,21_,2886
CADENCE,57,1,57,51,2886
DISTANCE,EHD,-,EhD,04_,2886
TIME,01:26,,01.25,0126,2886
CALORIES,10,,10,10,2886
SPEED,212,-,2,212,2887
WATTS,314,211,1-,21_,2887
CADENCE,57,_,57,51,2887
DISTANCE,0.43,-,EhD,0_,2887
TIME,01:26,-,52.10,0126,2887
CALORIES,,,10,1l1,2887
SPEED,21.2,-,21.2,212,2888
WATTS,314,211,1-,211,2888
CADENCE,57,,L5,5_1,2888
DISTANCE,0.43,-,EhD,04_,2888
TIME,01:26,-,01.26,0126,2888
CALORIES,10,,10,10,2888
SPEED,2.1.2,-,21.2,212,2889
WATTS,314,211,1-,21_,2889
CADENCE,57,_1,57,51,2889
DISTANCE,0.43,-,EHD,04_,2889
TIME,01:25,-,92.10,0126,2889
CALORIES,10,,10,10,2889
SPEED,212,-,21.2,212,2890
WATTS,274,211,1-,211,2890
CADENCE,57,_,57,51,2890
DISTANCE,EHD,-,EHD,04_,2890
TIME,0.71:2,-,62.10,0127,2890
CALORIES,10,,10,10,2890
SPEED,212,-,21.2,212,2891
WATTS,374,211,-0,211,2891
CADENCE,,9,,51,2891
DISTANCE,0.43,-,E6D,04_,2891
TIME,01:2,,01.27,0127,2891
CALORIES,10,,101,1n,2891
SPEED,2.1.2,-,21.2,212,2892
WATTS,374,211,1-,211,2892
CADENCE,57,1,57,57,2892
DISTANCE,0.43,-,Eh0,0_,2892
TIME,01:27,-,01.27,0127,2892
CALORIES,10,,10,10,2892
SPEED,21.2,-,21.2,212,2893
WATTS,374,211,1-,211,2893
CADENCE,57,_1,571,51,2893
DISTANCE,EHD,-,E60,04_,2893
TIME,01:27,-,01.27,0127,2893
CALORIES,10,,10,10,2893
SPEED,21.2,-,21.2,212,2894
WATTS,,211,-0,211,2894
CADENCE,,9,,51,2894
DISTANCE,0.43,-,Eh'0,04_,2894
TIME,01:27,,01:27,01127,2894
CALORIES,10,,10,10,2894
SPEED,21.2,-,21.2,212,2895
WATTS,374,211,1-,211,2895
CADENCE,,9,,51,2895
DISTANCE,0.43,-,,04_,2895
TIME,01:27,-,0.1:27,0_27,2895
CALORIES,,,10,10,2895
SPEED,2.1.2,-,21.2,212,2896
WATTS,314,211,1-,211,2896
CADENCE,5.,1_,57,51,2896
DISTANCE,0.43,-,EH'0,0_,2896
TIME,01:27,-,0.1.27,0127,2896
CALORIES,,,10,10,2896
SPEED,212,-,21.2,212,2897
WATTS,274,211,1-,211,2897
CADENCE,57,_,57,51,2897
DISTANCE,0.43,-,E60,04_,2897
TIME,01:27,-,01.27,0127,2897
CALORIES,,,10,10,2897
SPEED,21.2,-,21.2,212,2898
WATTS,274,211,1-,211,2898
CADENCE,57,_,57,51,2898
DISTANCE,EHD,-,EHD,04_,2898
TIME,01:27,-,0.1:27,01127,2898
CALORIES,10,,10,10,2898
SPEED,21.2,-,21.2,212,2899
WATTS,274,211,1-,211,2899
CADENCE,,9,,51,2899
DISTANCE,0.43,-,Eh0,04_,2899
TIME,01:2,-,0210,0127,2899
CALORIES,10,,10,10,2899
SPEED,2.1.2,-1,21.2,2121,2900
WATTS,274,211,1-,21_,2900
CADENCE,57,11,57,57,2900
DISTANCE,EHD,-,EhD,0_,2900
TIME,01:27,-,621.0,0127,2900
CALORIES,10,,10,10,2900
SPEED,21.2,-,21.2,212,2901
WATTS,314,211,1-,21_,2901
CADENCE,,9,57,57,2901
DISTANCE,0.43,-,EHD,04_,2901
TIME,01:27,-,621.0,0127,2901
CALORIES,10,,10,10,2901
SPEED,2.1.2,-,21.2,212,2902
WATTS,374,211,-1,21_,2902
CADENCE,5-,1_1,65,51,2902
DISTANCE,0.43,-,EHO,04_,2902
TIME,07:27,-,0.1:27,01127,2902
CALORIES,10,,10,10,2902
SPEED,2.1.2,-,21.2,212,2903
WATTS,,211,1-,211,2903
CADENCE,5.,1_1,57,51,2903
DISTANCE,0.43,-,Eh0,0_,2903
TIME,07:27,-,01.27,0127,2903
CALORIES,10,,10,10,2903
SPEED,21.2,9,21.2,21_,2904
WATTS,1-,,1-,21_,2904
CADENCE,57,_,65,57,2904
DISTANCE,0.43,-,Eh D,0_,2904
TIME,01:27,-,01.27,0127,2904
CALORIES,10,,10,10,2904
SPEED,2.1.2,-,21.2,212,2905
WATTS,1-,,1-,21_,2905
CADENCE,57,_,57,51,2905
DISTANCE,EHD,-,EHD,04_,2905
TIME,01:27,08,621.0,0127,2905
CALORIES,10,,10,10,2905
SPEED,21.2,-,21.2,212,2906
WATTS,374,21,1-,211,2906
CADENCE,,5,,51,2906
DISTANCE,EHD,-,E60,04_,2906
TIME,01:27,-,01.27,0127,2906
CALORIES,10,,10,10,2906
SPEED,212,-,262,2__,2907
WATTS,15,21,2.7-,211,2907
CADENCE,57,,57,51,2907
DISTANCE,0.43,-,EHD,043,2907
TIME,01:27,-1,0.127,0127,2907
CALORIES,10,,10,10,2907
SPEED,202,-,0.02,208,2908
WATTS,,21,209,209,2908
CADENCE,,_1,55,5_,2908
DISTANCE,0.43,-,EhD,04_,2908
TIME,01:27,-,01.27,0127,2908
CALORIES,,,10,10,2908
SPEED,,-,20.8,208,2909
WATTS,,,209,20_,2909
CADENCE,56,_1,56,56,2909
DISTANCE,EHD,-,Eh0,0_,2909
TIME,01:27,08,01.27,0127,2909
CALORIES,10,,10,10,2909
SPEED,20.8,-,20.8,208,2910
WATTS,-75,,209,20_,2910
CADENCE,56,,58,58,2910
DISTANCE,0.43,-,EHD,04_,2910
TIME,01:27,-,621.0,0127,2910
CALORIES,10,,10,10,2910
SPEED,802,-1,20.0,2081,2911
WATTS,,,205,20_,2911
CADENCE,56,_111,55,56,2911
DISTANCE,0.43,-,Eh 0,04_,2911
TIME,01:27,-,01.27,0127,2911
CALORIES,10,,10,10,2911
SPEED,,,,,2912
WATTS,205,2111_,205,205,2912
CADENCE,56,,53,58,2912
DISTANCE,0.43,-,EHD,04_,2912
TIME,01:27,-,01.27,0127,2912
CALORIES,10,,10,10,2912
SPEED,20.8,-1,20.0,2081,2913
WATTS,205,,205,20_,2913
CADENCE,56,,56,56,2913
DISTANCE,0.43,-,,04_,2913
TIME,01:27,-,0 1.27,0127,2913
CALORIES,10,,10,10,2913
SPEED,802,-,20.2,208,2914
WATTS,205,,205,20_,2914
CADENCE,56,,56,56,2914
DISTANCE,0.43,-,EhD,04_,2914
TIME,0.1:27,,0.1:27,01127,2914
CALORIES,10,,10,10,2914
SPEED,,-,20.9,208,2915
WATTS,205,205,205,205,2915
CADENCE,56,1_,56,856,2915
DISTANCE,0.43,-,EHD,04_,2915
TIME,01:27,-,07:27,01127,2915
CALORIES,10,,10,10,2915
SPEED,802,-,20.8,208,2916
WATTS,-75,,205,20_,2916
CADENCE,56,_1,55,56,2916
DISTANCE,0.43,-,EhD,0_,2916
TIME,01:27,-,01.27,0127,2916
CALORIES,,,10,10,2916
SPEED,20.8,-1,20,2081,2917
WATTS,-75,,205,20_,2917
CADENCE,56,_,56,56,2917
DISTANCE,0.43,-,,04_,2917
TIME,01:27,-,0.1:27,01127,2917
CALORIES,10,,10,10,2917
SPEED,20.8,-,6.02,2081,2918
WATTS,205,,205,20_,2918
CADENCE,56,,56,56,2918
DISTANCE,0.43,-,EHD,04_,2918
TIME,01:27,,0 1:27,01127,2918
CALORIES,10,,10,10,2918
SPEED,20.8,-,30.8,_08,2919
WATTS,205,,205,20_,2919
CADENCE,56,1,56,56,2919
DISTANCE,EHD,-,Eh0,04_,2919
TIME,01:27,,0.1:27,01127,2919
CALORIES,10,,10,10,2919
SPEED,20.8,-1,30.6,_081,2920
WATTS,205,205,205,205,2920
CADENCE,56,1,56,56,2920
DISTANCE,0.43,-,EHD,04_,2920
TIME,01:27,-,01:27,01127,2920
CALORIES,10,,10,10,2920
SPEED,20.8,-1,002,2081,2921
WATTS,205,,205,20_,2921
CADENCE,56,,36,96,2921
DISTANCE,0.43,-,560,049,2921
TIME,0.1:28,-,02.1 0,012n,2921
CALORIES,10,,10,10,2921
SPEED,802,-,20.6,208,2922
WATTS,205,,205,20_,2922
CADENCE,56,_,95,56,2922
DISTANCE,0.44,-,hh0,04_,2922
TIME,01:28,-,0128,0128,2922
CALORIES,10,,10,10,2922
SPEED,802,-,8.02,208,2923
WATTS,-75,,205,20_,2923
CADENCE,56,__1,95,56,2923
DISTANCE,0.44,-,h60,0_,2923
TIME,01:28,-,821.0,0128,2923
CALORIES,10,,10,10,2923
SPEED,20.8,-1,8.02,208,2924
WATTS,205,,205,20_,2924
CADENCE,56,1,56,96,2924
DISTANCE,0.44,-,660,044,2924
TIME,0.1:28,-,01.28,0128,2924
CALORIES,10,,10,10,2924
SPEED,802,-1,20.3,2081,2925
WATTS,205,,205,20_,2925
CADENCE,56,,55,56,2925
DISTANCE,0.44,-,hh0,04_,2925
TIME,0.1:28,-,01:28,01128,2925
CALORIES,10,,10,10,2925
SPEED,20.8,-,8.02,208,2926
WATTS,205,,205,20_,2926
CADENCE,56,_,56,56,2926
DISTANCE,0.44,-,hh 0,04y,2926
TIME,01:28,-,0.128,0128,2926
CALORIES,10,,10,10,2926
SPEED,20.8,-,20.8,208,2927
WATTS,205,205,205,205,2927
CADENCE,56,,56,56,2927
DISTANCE,0.44,-,hh 0,04_,2927
TIME,01:28,-,0.128,0128,2927
CALORIES,10,,10,10,2927
SPEED,802,-,8.02,208,2928
WATTS,205,,205,20_,2928
CADENCE,56,_11,56,56,2928
DISTANCE,0.44,-,hh 0,044,2928
TIME,01:28,-,01.28,0128,2928
CALORIES,10,,10,10,2928
SPEED,802,-,20.0,208,2929
WATTS,,,205,20_,2929
CADENCE,56,_11,56,56,2929
DISTANCE,0.44,-,hh 0,044,2929
TIME,01:28,-,01.28,0128,2929
CALORIES,,,10,10,2929
SPEED,802,-1,20.6,2081,2930
WATTS,-05,,205,20_,2930
CADENCE,56,1111,55,56,2930
DISTANCE,0.44,-,h60,04y,2930
TIME,01:28,-,01:20,01128,2930
CALORIES,10,,10,10,2930
SPEED,802,-1,20.5,2081,2931
WATTS,-05,,205,20_,2931
CADENCE,56,,56,56,2931
DISTANCE,0.44,-,hh0,04_,2931
TIME,01:28,-,01:28,01128,2931
CALORIES,10,,10,10,2931
SPEED,802,-,20.0,208,2932
WATTS,205,,205,20_,2932
CADENCE,56,_1,55,56,2932
DISTANCE,0.44,-,hh0,04_,2932
TIME,01:28,-,621.0,0128,2932
CALORIES,10,,10,10,2932
SPEED,,-,20.8,208,2933
WATTS,205,205,205,205,2933
CADENCE,56,11_111,36,96,2933
DISTANCE,0.44,-,hh0,04_,2933
TIME,01:28,-,01.20,n128,2933
CALORIES,10,,10,10,2933
SPEED,,-,20.8,208,2934
WATTS,205,205,205,205,2934
CADENCE,56,,56,96,2934
DISTANCE,0.44,-,660,04_,2934
TIME,01:28,-,0.120,0128,2934
CALORIES,10,,10,10,2934
SPEED,20.8,-,20.8,208,2935
WATTS,205,205,205,206,2935
CADENCE,56,,36,96,2935
DISTANCE,0.44,-,hh0,0_,2935
TIME,01:28,,221.0,0128,2935
CALORIES,10,,10,10,2935
SPEED,802,-1,20.3,2081,2936
WATTS,205,,205,20_,2936
CADENCE,56,,56,56,2936
DISTANCE,0.44,-,660,04_,2936
TIME,01:28,-,01.28,0128,2936
CALORIES,10,,10,10,2936
SPEED,20.8,-,20,208,2937
WATTS,205,205,205,205,2937
CADENCE,56,,56,56,2937
DISTANCE,0.44,-,660,04_,2937
TIME,01:28,,82.10,0128,2937
CALORIES,10,,10,10,2937
SPEED,,,,,2938
WATTS,205,,205,20_,2938
CADENCE,56,_11,56,56,2938
DISTANCE,0.44,-,hh0,04_,2938
TIME,01:28,-,01.28,0128,2938
CALORIES,10,,10,10,2938
SPEED,20.8,-,202,208,2939
WATTS,205,,205,20_,2939
CADENCE,56,_,56,56,2939
DISTANCE,0.44,-,hh0,04_,2939
TIME,01:28,-,01.20,0128,2939
CALORIES,10,,10,10,2939
SPEED,802,-1,8.02,2081,2940
WATTS,205,,205,20_,2940
CADENCE,56,1,56,56,2940
DISTANCE,0.44,-,hh 0,044,2940
TIME,01:28,,0.128,0128,2940
CALORIES,10,,10,10,2940
SPEED,,-,20.8,208,2941
WATTS,205,205,205,205,2941
CADENCE,56,,56,56,2941
DISTANCE,0.44,-,hh 0,04_,2941
TIME,0.1:28,-,01:28,n1128,2941
CALORIES,10,,10,10,2941
SPEED,,,,,2942
WATTS,205,,205,20_,2942
CADENCE,56,_,56,56,2942
DISTANCE,0.44,-,6h0,04_,2942
TIME,01:28,-,82.1 0,0128,2942
CALORIES,10,,10,10,2942
SPEED,20.8,-,200,208,2943
WATTS,-05,,502,20_,2943
CADENCE,56,_,56,56,2943
DISTANCE,0.44,-,hH0,04_,2943
TIME,01:28,,01.28,01128,2943
CALORIES,10,,10,10,2943
SPEED,20.8,-1,20.0,2081,2944
WATTS,-05,,205,20_,2944
CADENCE,56,1,56,56,2944
DISTANCE,0.44,-,hh0,044,2944
TIME,01:28,-,82.10,0128,2944
CALORIES,10,,10,10,2944
SPEED,,-,20.1,208,2945
WATTS,205,205,205,205,2945
CADENCE,56,1,56,56,2945
DISTANCE,0.44,-,hh 0,04_,2945
TIME,01:28,,0.728,0128,2945
CALORIES,10,,10,10,2945
SPEED,802,-,20.0,208,2946
WATTS,205,,205,20_,2946
CADENCE,56,_1,56,56,2946
DISTANCE,0.44,-,hh 0,04y,2946
TIME,01:28,,621.0,0128,2946
CALORIES,10,,10,10,2946
SPEED,802,-,0.02,208,2947
WATTS,,,205,20_,2947
CADENCE,56,1,56,56,2947
DISTANCE,0.44,-,h60,04_,2947
TIME,01:28,,0.128,0128,2947
CALORIES,10,,10,10,2947
SPEED,802,-1,20.8,2081,2948
WATTS,205,,205,20_,2948
CADENCE,56,,56,56,2948
DISTANCE,0.44,-,6h 0,04_,2948
TIME,01:28,-,0125,01128,2948
CALORIES,10,,10,10,2948
SPEED,802,-,8.03,_08,2949
WATTS,-05,,205,20_,2949
CADENCE,56,,56,56,2949
DISTANCE,0.44,-,hh 0,04_,2949
TIME,01:29,,621.0,0128,2949
CALORIES,10,,10,10,2949
SPEED,20.8,-1,0.02,2081,2950
WATTS,-05,,205,20_,2950
CADENCE,56,,56,56,2950
DISTANCE,0.44,-,h60,0_,2950
TIME,01:29,,621.0,0129,2950
CALORIES,10,,10,10,2950
SPEED,802,-,8.02,208,2951
WATTS,-05,,205,20_,2951
CADENCE,56,11,95,56,2951
DISTANCE,0.44,-,hh 0,0_,2951
TIME,01:29,,621.0,0129,2951
CALORIES,10,,10,10,2951
SPEED,802,-1,20.8,2081,2952
WATTS,205,,205,20_,2952
CADENCE,56,1,56,56,2952
DISTANCE,0.44,-,hh 0,04_,2952
TIME,01:29,-,62.10,0129,2952
CALORIES,10,,10,10,2952
SPEED,802,-1,30.8,_081,2953
WATTS,205,,205,20_,2953
CADENCE,56,,95,56,2953
DISTANCE,0.44,-,660,04_,2953
TIME,01:29,-,621.0,0129,2953
CALORIES,10,,10,10,2953
SPEED,802,-1,20.8,2081,2954
WATTS,-05,,205,20_,2954
CADENCE,56,1,56,56,2954
DISTANCE,0.44,-,h6'0,04_,2954
TIME,0.1:29,08,621.0,0129,2954
CALORIES,10,,10,10,2954
SPEED,20.8,-1,20.8,2081,2955
WATTS,-05,,205,20_,2955
CADENCE,56,11,95,56,2955
DISTANCE,0.44,-,hh 0,04_,2955
TIME,01:29,-,621.0,0129,2955
CALORIES,10,,10,1n,2955
SPEED,802,-1,30.8,_081,2956
WATTS,,,205,20_,2956
CADENCE,56,,56,56,2956
DISTANCE,0.44,-,6h 0,04_,2956
TIME,01:29,-,52.10,0129,2956
CALORIES,10,,10,10,2956
SPEED,802,-1,20.,2081,2957
WATTS,205,,205,20_,2957
CADENCE,56,1,56,56,2957
DISTANCE,0.44,-,hh 0,04_,2957
TIME,01:29,-,0.129,0129,2957
CALORIES,10,,10,10,2957
SPEED,20.8,-1,20.8,2081,2958
WATTS,-05,,205,20_,2958
CADENCE,56,__11,95,56,2958
DISTANCE,0.44,-,hh'0,04_,2958
TIME,01:29,-,521.0,0129,2958
CALORIES,10,,10,10,2958
SPEED,20.8,-1,20.6,2081,2959
WATTS,-05,,205,20_,2959
CADENCE,56,111,56,56,2959
DISTANCE,0.44,-,hh 0,044,2959
TIME,01:29,-,0.1:29,01129,2959
CALORIES,10,,10,10,2959
SPEED,20.8,-1,20.8,2081,2960
WATTS,-05,,205,20_,2960
CADENCE,56,,36,96,2960
DISTANCE,0.44,-,hh 0,044,2960
TIME,01:29,-,62.10,0129,2960
CALORIES,10,,10,10,2960
SPEED,20.8,-1,70.E,_081,2961
WATTS,205,,205,20_,2961
CADENCE,56,_,56,96,2961
DISTANCE,0.44,-,hh0,04_,2961
TIME,01:29,-,01:29,01129,2961
CALORIES,10,,10,10,2961
SPEED,802,-1,20,2081,2962
WATTS,205,,205,20_,2962
CADENCE,56,1_11,55,56,2962
DISTANCE,0.44,-,hh0,04_,2962
TIME,0.1:29,,62.10,0129,2962
CALORIES,,,10,10,2962
SPEED,802,-1,80E,_081,2963
WATTS,-05,,205,20_,2963
CADENCE,56,,55,56,2963
DISTANCE,0.44,-,hH'0,0_,2963
TIME,01:29,,01.29,0129,2963
CALORIES,10,,10,10,2963
SPEED,,,,,2964
WATTS,205,,205,20_,2964
CADENCE,56,_111,55,56,2964
DISTANCE,0.44,-,hh0,04_,2964
TIME,01:29,-,0 1.29,0129,2964
CALORIES,10,,10,10,2964
SPEED,20.8,-,30.0,_08,2965
WATTS,205,,205,20_,2965
CADENCE,56,_1,55,96,2965
DISTANCE,0.44,-,hh'0,04y,2965
TIME,01:29,,621.0,0129,2965
CALORIES,10,,10,10,2965
SPEED,20.8,-1,30.8,_081,2966
WATTS,-05,,205,20_,2966
CADENCE,56,_1,96,96,2966
DISTANCE,0.44,-,hh0,04_,2966
TIME,01:29,,0.29,0129,2966
CALORIES,10,,10,10,2966
SPEED,802,-,8.02,208,2967
WATTS,,21,209,209,2967
CADENCE,53,,65,59,2967
DISTANCE,0.44,-,hh'0,04y,2967
TIME,01:29,-,621.0,0129,2967
CALORIES,,,10,10,2967
SPEED,202,-,202,2__,2968
WATTS,,,209,20_,2968
CADENCE,57,_11,57,51,2968
DISTANCE,0.44,-,hH0,04_,2968
TIME,01:29,-,07:29,01129,2968
CALORIES,H,,10,10,2968
SPEED,27.2,-,2.02,2__,2969
WATTS,,,209,20_,2969
CADENCE,57,__,57,51,2969
DISTANCE,0.44,-,hh 0,04_,2969
TIME,0.1:29,,07:29,01129,2969
CALORIES,,,10,10,2969
SPEED,27.2,-,2.62,2_2,2970
WATTS,1,,,21_,2970
CADENCE,57,_111,57,51,2970
DISTANCE,0.45,-,hH0,04_,2970
TIME,0.1:29,,0.1.25,0129,2970
CALORIES,10,,10,10,2970
SPEED,212,-,271.2,272,2971
WATTS,13,21,1-,21_1,2971
CADENCE,57,1,571,51,2971
DISTANCE,0.45,-,560,04_,2971
TIME,01:29,,0.1.29,0129,2971
CALORIES,10,,10,10,2971
SPEED,212,-,21.2,212,2972
WATTS,1-,,,21_,2972
CADENCE,57,_,57,51,2972
DISTANCE,0.45,-,560,0_,2972
TIME,01:29,-,0.1.29,01129,2972
CALORIES,10,,10,10,2972
SPEED,2.1.2,-,21.2,212,2973
WATTS,374,211,1-,211,2973
CADENCE,57,_1,57,51,2973
DISTANCE,0.45,-,560,046,2973
TIME,01:29,-,0.1:29,01129,2973
CALORIES,10,,10,10,2973
SPEED,2.1.2,-,21.2,212,2974
WATTS,11,,1-,21_,2974
CADENCE,57,1_1,571,51,2974
DISTANCE,0.45,-,0.45,045,2974
TIME,01:29,-,621.0,0129,2974
CALORIES,10,,10,10,2974
SPEED,2.1.2,-,2.12,212,2975
WATTS,374,211,1-,211,2975
CADENCE,57,_1,57,51,2975
DISTANCE,0.45,-,560,046,2975
TIME,01:29,-,0.125,01129,2975
CALORIES,10,,10,10,2975
SPEED,2.1.2,-1,212,2121,2976
WATTS,HLE,,1-,21_,2976
CADENCE,57,_11,57,51,2976
DISTANCE,0.45,-,5h0,04_,2976
TIME,01:29,111111_,621.0,0129,2976
CALORIES,10,,10,10,2976
SPEED,212,-,21.2,212,2977
WATTS,374,211,1-,211,2977
CADENCE,5.,9,57,51,2977
DISTANCE,0.45,-,560,04_,2977
TIME,07:29,-,0.1.29,0129,2977
CALORIES,10,,10,10,2977
SPEED,2.1.2,-,21.2,212,2978
WATTS,1-,,14,21_,2978
CADENCE,57,1111,57,51,2978
DISTANCE,0.45,-,5H0,046,2978
TIME,01:29,-,621.0,0129,2978
CALORIES,,,,11,2978
SPEED,212,-,21.2,212,2979
WATTS,974,211,1-,211,2979
CADENCE,57,1,57,57,2979
DISTANCE,0.45,-,560,04_,2979
TIME,01:29,,621.0,0129,2979
CALORIES,,,11,11,2979
SPEED,2.1.2,-,21.2,212,2980
WATTS,274,211,1-,211,2980
CADENCE,57,_1,57,51,2980
DISTANCE,0.45,-,5h 0,046,2980
TIME,01:39,-,6210,01__,2980
CALORIES,,,1,11,2980
SPEED,2.1.2,-,21.2,212,2981
WATTS,1-,,1-,21_,2981
CADENCE,57,111,57,51,2981
DISTANCE,0.45,-,5H0,04_,2981
TIME,01:30,-,0E1.0,01301,2981
CALORIES,,,1,11,2981
SPEED,21.2,n1,21.2,2121,2982
WATTS,7-,,1-,21_,2982
CADENCE,57,_111,57,57,2982
DISTANCE,0.45,-,560,04_,2982
TIME,07:30,-,0E10,0130,2982
CALORIES,,,,11,2982
SPEED,2.1.2,-,21.2,212,2983
WATTS,74,211,1-,21_,2983
CADENCE,5.,_1,57,51,2983
DISTANCE,0.45,-,5h0,04_,2983
TIME,01:30,-,0E10,0130,2983
CALORIES,,,,11,2983
SPEED,2.1.2,-,21.2,2121,2984
WATTS,,,,21_,2984
CADENCE,57,_,57,51,2984
DISTANCE,0.45,-,5h0,046,2984
TIME,01:30,-,0.30,0130,2984
CALORIES,,,1,11,2984
SPEED,2.1.2,-,21.2,2121,2985
WATTS,374,211,,211,2985
CADENCE,5.,111,57,57,2985
DISTANCE,0.45,-,5h0,045,2985
TIME,07:30,-,0E10,0130,2985
CALORIES,,,1,11,2985
SPEED,212,-,21.2,212,2986
WATTS,1,,1-,21_,2986
CADENCE,57,_1,57,57,2986
DISTANCE,0.45,-,560,04_,2986
TIME,01:30,-,0E10,0130,2986
CALORIES,,,,11,2986
SPEED,2.1.2,-,21.2,212,2987
WATTS,374,211,1-,211,2987
CADENCE,57,1_1,57,57,2987
DISTANCE,0.45,-,5H0,046,2987
TIME,01:30,-,06:0,01130,2987
CALORIES,,,1,11,2987
SPEED,2.1.2,-,21.2,212,2988
WATTS,374,,1-1,21_,2988
CADENCE,57,_1,57,51,2988
DISTANCE,0.45,-,5h0,04_,2988
TIME,01:30,-,01.30,0130,2988
CALORIES,,,11,11,2988
SPEED,2.1.2,-,21.2,212,2989
WATTS,,,1-1,21_,2989
CADENCE,57,1_,57,57,2989
DISTANCE,0.45,-,5h 0,04_,2989
TIME,01:30,-,0E10,0130,2989
CALORIES,,,1,11,2989
SPEED,2.1.2,n,21.2,212,2990
WATTS,1,,1-,21_,2990
CADENCE,57,11,57,51,2990
DISTANCE,0.45,-,5h0,04e,2990
TIME,01:30,-,01.30,0130,2990
CALORIES,,,1,11,2990
SPEED,2.1.2,-,21.2,212,2991
WATTS,1-,,,21_,2991
CADENCE,57,1,57,51,2991
DISTANCE,0.45,-,5h 0,04_,2991
TIME,01:30,-,0E10,0130,2991
CALORIES,,,1,11,2991
SPEED,212,-1,21.2,2121,2992
WATTS,1-,,1-,21_,2992
CADENCE,57,9,65,57,2992
DISTANCE,0.45,-,560,04_,2992
TIME,01:30,-,061.0,_130,2992
CALORIES,,,1,11,2992
SPEED,2.1.2,-,21.2,212,2993
WATTS,,211,1-,21_,2993
CADENCE,,_1,57,51,2993
DISTANCE,0.45,-,560,04_,2993
TIME,01:30,-,0610,0130,2993
CALORIES,,,1 1,11,2993
SPEED,2.1.2,-,21.2,212,2994
WATTS,374,211,1-,211,2994
CADENCE,57,_1_1,57,51,2994
DISTANCE,0.45,-,560,04_,2994
TIME,01:30,-,0E10,0130,2994
CALORIES,,,1 1,11,2994
SPEED,2.1.2,-,21.2,212,2995
WATTS,374,211,1-,21_,2995
CADENCE,,_1,57,51,2995
DISTANCE,0.45,-,560,04_,2995
TIME,01:30,-,0610,0130,2995
CALORIES,,,1,11,2995
SPEED,21.2,-,21.2,212,2996
WATTS,,211,1-,211,2996
CADENCE,57,1,57,57,2996
DISTANCE,0.45,-,560,04_,2996
TIME,01:30,-,0E10,0130,2996
CALORIES,,,,11,2996
SPEED,2.1.2,-,21.2,212,2997
WATTS,15,,,21_,2997
CADENCE,57,_1,05,57,2997
DISTANCE,0.45,-,5H 0,04_,2997
TIME,01:30,-,0E10,0130,2997
CALORIES,,,11,11,2997
SPEED,2.1.2,-,21.2,212,2998
WATTS,1-,,1-,21_,2998
CADENCE,57,1111,57,51,2998
DISTANCE,0.45,-,560,04_,2998
TIME,0.1:30,-,0E1.0,0130,2998
CALORIES,,,,11,2998
SPEED,2.1.2,-,21.7,_12,2999
WATTS,374,211,1-,21_,2999
CADENCE,,111,65,51,2999
DISTANCE,0.45,-,560,04_,2999
TIME,01:30,-,0E10,0130,2999
CALORIES,,,1,11,2999
SPEED,2.1.2,-,21.2,212,3000
WATTS,1-1,,1-,21_,3000
CADENCE,57,_,57,51,3000
DISTANCE,0.45,-,5h 0,04_,3000
TIME,0.1:30,-,0E10,0130,3000
CALORIES,,,1 :,11,3000
SPEED,21.2,-,21.2,212,3001
WATTS,,211,1-,211,3001
CADENCE,57,_1,57,51,3001
DISTANCE,0.45,-,5h0,046,3001
