,landmark,inference_text,inference_score,landmark_bbox,match_bbox,frame,frame_num,ssocr
0,CADENCE,42,0.9927204847335815,"[[1122.  447.]
 [1340.  447.]
 [1340.  502.]
 [1122.  502.]]","[[1180.  524.]
 [1358.  524.]
 [1358.  653.]
 [1180.  653.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1260.png,1260,42
1,CALORIES,,,"[[1093.  800.]
 [1321.  807.]
 [1319.  866.]
 [1091.  859.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1260.png,1260,2
2,DISTANCE,,,"[[214. 798.]
 [450. 798.]
 [450. 854.]
 [214. 854.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1260.png,1260,-
3,SPEED,15.6,0.9992032051086426,"[[215. 434.]
 [371. 439.]
 [369. 497.]
 [213. 492.]]","[[256. 504.]
 [526. 504.]
 [526. 655.]
 [256. 655.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1260.png,1260,15.6
4,TIME,0.1700:412,0.9182564616203308,"[[760. 798.]
 [882. 798.]
 [882. 860.]
 [760. 860.]]","[[ 285.  869.]
 [1252.  876.]
 [1251. 1019.]
 [ 284. 1012.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1260.png,1260,00141
5,WATTS,96,0.9796478748321533,"[[708. 441.]
 [878. 441.]
 [878. 504.]
 [708. 504.]]","[[ 790.  506.]
 [1002.  506.]
 [1002.  651.]
 [ 790.  651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1260.png,1260,96
0,CADENCE,42,0.988999605178833,"[[1121.  442.]
 [1340.  447.]
 [1339.  505.]
 [1120.  500.]]","[[1180.  524.]
 [1358.  524.]
 [1358.  653.]
 [1180.  653.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1261.png,1261,__42
1,CALORIES,,,"[[1093.  800.]
 [1319.  807.]
 [1317.  864.]
 [1091.  857.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1261.png,1261,2
2,DISTANCE,,,"[[214. 798.]
 [450. 798.]
 [450. 854.]
 [214. 854.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1261.png,1261,-
3,SPEED,15.6,0.9988123774528503,"[[215. 434.]
 [371. 439.]
 [369. 499.]
 [213. 494.]]","[[256. 504.]
 [526. 504.]
 [526. 655.]
 [256. 655.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1261.png,1261,15.6
4,TIME,0.1700:412,0.9246611595153809,"[[760. 800.]
 [882. 800.]
 [882. 860.]
 [760. 860.]]","[[ 285.  869.]
 [1252.  876.]
 [1251. 1019.]
 [ 284. 1012.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1261.png,1261,00141
5,WATTS,96,0.975414514541626,"[[708. 441.]
 [878. 441.]
 [878. 504.]
 [708. 504.]]","[[ 790.  506.]
 [1008.  506.]
 [1008.  651.]
 [ 790.  651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1261.png,1261,96
0,CADENCE,42,0.9903714060783386,"[[1122.  445.]
 [1340.  445.]
 [1340.  500.]
 [1122.  500.]]","[[1182.  520.]
 [1360.  520.]
 [1360.  653.]
 [1182.  653.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1262.png,1262,42
1,CALORIES,,,"[[1093.  798.]
 [1319.  805.]
 [1317.  862.]
 [1091.  855.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1262.png,1262,2
2,DISTANCE,0.171,0.9507659673690796,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]","[[ 293.  875.]
 [ 660.  880.]
 [ 659. 1001.]
 [ 292.  996.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1262.png,1262,0.17
3,SPEED,15.6,0.9994598031044006,"[[212. 433.]
 [372. 433.]
 [372. 496.]
 [212. 496.]]","[[256. 499.]
 [525. 505.]
 [522. 656.]
 [253. 650.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1262.png,1262,15.6
4,TIME,00412,0.9819019436836243,"[[758. 796.]
 [882. 796.]
 [882. 858.]
 [758. 858.]]","[[ 608.  874.]
 [1252.  874.]
 [1252. 1018.]
 [ 608. 1018.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1262.png,1262,00141
5,WATTS,96,0.9769486784934998,"[[708. 437.]
 [878. 437.]
 [878. 502.]
 [708. 502.]]","[[ 788.  504.]
 [1000.  504.]
 [1000.  651.]
 [ 788.  651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1262.png,1262,96
0,CADENCE,42,0.9989568591117859,"[[1122.  443.]
 [1340.  443.]
 [1340.  498.]
 [1122.  498.]]","[[1180.  516.]
 [1362.  516.]
 [1362.  655.]
 [1180.  655.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1263.png,1263,42
1,CALORIES,,,"[[1091.  796.]
 [1320.  800.]
 [1319.  862.]
 [1090.  857.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1263.png,1263,2
2,DISTANCE,,,"[[216. 798.]
 [448. 798.]
 [448. 848.]
 [216. 848.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1263.png,1263,0..17
3,SPEED,15.6,0.9991803765296936,"[[214. 435.]
 [372. 435.]
 [372. 492.]
 [214. 492.]]","[[256. 497.]
 [525. 503.]
 [522. 656.]
 [253. 650.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1263.png,1263,15.6
4,TIME,,,"[[758. 796.]
 [882. 796.]
 [882. 856.]
 [758. 856.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1263.png,1263,00141
5,WATTS,96,0.9839425683021545,"[[706. 435.]
 [876. 435.]
 [876. 500.]
 [706. 500.]]","[[ 788.  502.]
 [1000.  502.]
 [1000.  649.]
 [ 788.  649.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1263.png,1263,96
0,CADENCE,42,0.9961590766906738,"[[1122.  445.]
 [1340.  445.]
 [1340.  500.]
 [1122.  500.]]","[[1182.  520.]
 [1360.  520.]
 [1360.  653.]
 [1182.  653.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1264.png,1264,42
1,CALORIES,,,"[[1093.  798.]
 [1320.  802.]
 [1319.  860.]
 [1092.  855.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1264.png,1264,2
2,DISTANCE,0.171,0.9622703790664673,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]","[[294. 878.]
 [660. 878.]
 [660. 997.]
 [294. 997.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1264.png,1264,0.17
3,SPEED,15.6,0.9990239143371582,"[[214. 435.]
 [370. 435.]
 [370. 492.]
 [214. 492.]]","[[256. 502.]
 [526. 502.]
 [526. 653.]
 [256. 653.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1264.png,1264,15.6
4,TIME,,,"[[758. 796.]
 [882. 796.]
 [882. 858.]
 [758. 858.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1264.png,1264,00141
5,WATTS,96,0.9811456203460693,"[[708. 437.]
 [878. 437.]
 [878. 502.]
 [708. 502.]]","[[788. 504.]
 [996. 504.]
 [996. 651.]
 [788. 651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1264.png,1264,96
0,CADENCE,42,0.9972927570343018,"[[1121.  442.]
 [1340.  447.]
 [1339.  505.]
 [1120.  500.]]","[[1182.  524.]
 [1360.  524.]
 [1360.  653.]
 [1182.  653.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1265.png,1265,_42
1,CALORIES,,,"[[1091.  798.]
 [1321.  805.]
 [1319.  866.]
 [1089.  859.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1265.png,1265,2
2,DISTANCE,,,"[[214. 798.]
 [450. 798.]
 [450. 854.]
 [214. 854.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1265.png,1265,-
3,SPEED,15.6,0.9989320039749146,"[[216. 437.]
 [370. 437.]
 [370. 494.]
 [216. 494.]]","[[256. 504.]
 [526. 504.]
 [526. 655.]
 [256. 655.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1265.png,1265,15.6
4,TIME,0.1700:412,0.9245046377182007,"[[760. 800.]
 [882. 800.]
 [882. 858.]
 [760. 858.]]","[[ 287.  871.]
 [1250.  878.]
 [1249. 1015.]
 [ 286. 1008.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1265.png,1265,00147.
5,WATTS,96,0.9786721467971802,"[[706. 441.]
 [876. 441.]
 [876. 504.]
 [706. 504.]]","[[ 790.  506.]
 [1000.  506.]
 [1000.  651.]
 [ 790.  651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1265.png,1265,96
0,CADENCE,42,0.9760959148406982,"[[1121.  442.]
 [1340.  447.]
 [1339.  505.]
 [1120.  500.]]","[[1180.  524.]
 [1358.  524.]
 [1358.  653.]
 [1180.  653.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1266.png,1266,_42
1,CALORIES,,,"[[1093.  800.]
 [1319.  807.]
 [1317.  864.]
 [1091.  857.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1266.png,1266,2
2,DISTANCE,,,"[[214. 798.]
 [450. 798.]
 [450. 854.]
 [214. 854.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1266.png,1266,-
3,SPEED,15.6,0.9989453554153442,"[[215. 434.]
 [371. 439.]
 [369. 497.]
 [213. 492.]]","[[256. 504.]
 [526. 504.]
 [526. 655.]
 [256. 655.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1266.png,1266,15.6
4,TIME,0.1700:412,0.9185464978218079,"[[760. 800.]
 [882. 800.]
 [882. 858.]
 [760. 858.]]","[[ 285.  869.]
 [1252.  876.]
 [1251. 1019.]
 [ 284. 1012.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1266.png,1266,00147.
5,WATTS,96,0.9722059965133667,"[[708. 441.]
 [878. 441.]
 [878. 504.]
 [708. 504.]]","[[ 790.  506.]
 [1002.  506.]
 [1002.  651.]
 [ 790.  651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1266.png,1266,96
0,CADENCE,42,0.9919717907905579,"[[1121.  440.]
 [1340.  445.]
 [1339.  503.]
 [1120.  498.]]","[[1182.  520.]
 [1360.  520.]
 [1360.  653.]
 [1182.  653.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1267.png,1267,42
1,CALORIES,,,"[[1093.  798.]
 [1321.  805.]
 [1319.  862.]
 [1091.  855.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1267.png,1267,2
2,DISTANCE,0.171,0.9396713376045227,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]","[[ 293.  875.]
 [ 668.  880.]
 [ 667. 1001.]
 [ 292.  996.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1267.png,1267,0.1.7
3,SPEED,15.6,0.998986005783081,"[[214. 433.]
 [374. 433.]
 [374. 496.]
 [214. 496.]]","[[256. 499.]
 [527. 505.]
 [524. 656.]
 [253. 650.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1267.png,1267,15.6
4,TIME,21h:00,0.9678427577018738,"[[758. 796.]
 [882. 796.]
 [882. 858.]
 [758. 858.]]","[[ 598.  870.]
 [1256.  870.]
 [1256. 1020.]
 [ 598. 1020.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1267.png,1267,0014.1
5,WATTS,96,0.9889566898345947,"[[710. 437.]
 [878. 437.]
 [878. 502.]
 [710. 502.]]","[[ 788.  504.]
 [1000.  504.]
 [1000.  651.]
 [ 788.  651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1267.png,1267,96
0,CADENCE,42,0.9968135356903076,"[[1122.  443.]
 [1340.  443.]
 [1340.  498.]
 [1122.  498.]]","[[1180.  514.]
 [1362.  514.]
 [1362.  655.]
 [1180.  655.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1268.png,1268,42
1,CALORIES,,,"[[1095.  798.]
 [1318.  802.]
 [1317.  858.]
 [1094.  853.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1268.png,1268,2.-
2,DISTANCE,0.171,0.9150108098983765,"[[216. 798.]
 [448. 798.]
 [448. 848.]
 [216. 848.]]","[[294. 876.]
 [672. 876.]
 [672. 997.]
 [294. 997.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1268.png,1268,0.17
3,SPEED,15.6,0.9994745850563049,"[[214. 431.]
 [374. 431.]
 [374. 494.]
 [214. 494.]]","[[256. 497.]
 [525. 503.]
 [522. 654.]
 [253. 648.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1268.png,1268,15.6
4,TIME,,,"[[758. 796.]
 [882. 796.]
 [882. 856.]
 [758. 856.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1268.png,1268,00141
5,WATTS,96,0.990864634513855,"[[708. 437.]
 [878. 437.]
 [878. 500.]
 [708. 500.]]","[[ 786.  500.]
 [1004.  500.]
 [1004.  651.]
 [ 786.  651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1268.png,1268,96
0,CADENCE,42,0.9979584217071533,"[[1122.  443.]
 [1340.  443.]
 [1340.  498.]
 [1122.  498.]]","[[1180.  516.]
 [1362.  516.]
 [1362.  655.]
 [1180.  655.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1269.png,1269,42
1,CALORIES,,,"[[1093.  796.]
 [1320.  800.]
 [1319.  862.]
 [1092.  857.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1269.png,1269,2
2,DISTANCE,0.171,0.9456400871276855,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]","[[293. 873.]
 [664. 878.]
 [663. 999.]
 [292. 994.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1269.png,1269,0.1.7
3,SPEED,15.6,0.9989282488822937,"[[214. 435.]
 [370. 435.]
 [370. 492.]
 [214. 492.]]","[[256. 497.]
 [525. 503.]
 [522. 656.]
 [253. 650.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1269.png,1269,15.6
4,TIME,,,"[[758. 796.]
 [882. 796.]
 [882. 858.]
 [758. 858.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1269.png,1269,00141
5,WATTS,96,0.9882054328918457,"[[707. 434.]
 [879. 439.]
 [877. 503.]
 [705. 498.]]","[[788. 504.]
 [996. 504.]
 [996. 651.]
 [788. 651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1269.png,1269,96_
0,CADENCE,42,0.9916391968727112,"[[1123.  440.]
 [1340.  445.]
 [1339.  503.]
 [1122.  498.]]","[[1180.  522.]
 [1360.  522.]
 [1360.  653.]
 [1180.  653.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1270.png,1270,42
1,CALORIES,,,"[[1093.  800.]
 [1318.  804.]
 [1317.  862.]
 [1092.  857.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1270.png,1270,2
